"","geneModuleMembership","geneTraitSignificance","SYMBOL"
"101","-0.708542657758683","0.384824138057546","UBXN2A"
"102","-0.923776628228345","0.146859291588639","CENPO"
"103","0.738461644027502","0.605652134194951","HADHB"
"104","-0.872482682101577","0.428912656621229","ABHD1"
"105","0.707318027838954","0.26610733583481","DNAJC5G"
"106","-0.730332274787336","0.546417964967571","GPATCH11"
"107","0.75573294239513","0.268327158365474","RMDN2"
"108","0.745978305382736","0.296997625231353","GALM"
"109","0.669348338071079","0.440777857540122","SLC3A1"
"110","-0.901897835337077","0.349487702729648","B3GNT2"
"111","-0.816849184274583","0.210211278655339","CEP68"
"112","-0.667212436887351","0.144962759890605","DYSF"
"113","-0.898623694574975","0.378565266036204","DGUOK"
"114","-0.61386781614518","0.464448783124551","CNGA3"
"115","0.774721075279236","0.211204520024437","NMS"
"116","0.855365774404302","0.147105400595487","NPAS2"
"117","0.885697051712921","0.362336556186838","DPP10"
"118","-0.933647647701926","0.457288072772702","LYPD6"
"119","0.730156277499182","0.208387009153003","CFLAR"
"120","0.678405838884117","0.85447963968225","FZD7"
"121","0.887150460129305","0.454414591771911","BMPR2"
"122","0.597599632976058","0.345104915402689","FAM117B"
"123","0.79345396504405","0.417121554753411","PARD3B"
"124","0.79081811393158","0.416784116451355","CYP27A1"
"125","-0.712074476496036","0.400037652791179","WNT10A"
"126","-0.68872689642048","0.223084719519746","PSMD1"
"127","-0.915690280377415","0.453668288085205","EIF4E2"
"128","-0.851913835713079","0.482569887886175","DGKD"
"129","-0.771453235981522","0.288138460956492","PPP1R7"
"130","0.774231577044628","0.34273267975644","CMPK2"
"131","0.464728629615154","0.163352169766049","ITSN2"
"132","-0.716898737020979","0.0362845284101066","MPV17"
"133","0.8802021480093","0.183555240616072","XDH"
"134","-0.861661004986987","0.462593208858541","CEBPZ"
"135","-0.851406822709457","0.23762892320087","SRSF7"
"136","-0.973497970616545","0.512333957350967","CCDC88A"
"137","0.839051964215545","0.204883449822047","PUS10"
"138","0.886409160663063","0.331776121726278","GFPT1"
"139","-0.837935349607601","0.181913817886119","FAM136A"
"140","0.78397071304489","0.393477267487793","EXOC6B"
"141","0.636530952351857","0.446081436750672","DQX1"
"142","-0.824803098713321","0.0225485438482181","REG3A"
"143","0.842661445033075","0.239943873605669","LRRTM1"
"144","0.839908643589738","0.371868975606318","CAPG"
"145","0.852179170324227","0.475541166626477","DUSP2"
"146","0.66842212889071","0.535416963468706","KIAA1211L"
"147","-0.866177710976113","0.449674925545988","MITD1"
"148","-0.875457915227557","0.272967696361673","UXS1"
"149","-0.681572069028454","0.51847103324611","NIFK"
"150","-0.70602334554401","0.0669554713936528","WDR33"
"151","-0.705332525275338","0.504358988727827","LOC151121"
"152","0.660526227515073","0.192207593989958","FIGN"
"153","-0.937153884314787","0.191256656870703","CHN1"
"154","0.866570713016024","0.0274269229857371","PDE11A"
"155","-0.893783740856296","0.508455206920767","FKBP7"
"156","0.855195902260956","0.393434174843616","SLC40A1"
"157","-0.803223375274478","0.519381049072965","METTL21A"
"158","-0.769501985435465","0.573086483120947","ABCA12"
"159","0.678489144475454","0.0329475735975358","MARCH4"
"160","0.621039496442851","0.680130911088914","DIRC3"
"161","-0.907925945889476","0.417924730821924","TUBA4A"
"162","-0.912375896678957","0.256725826683889","AP1S3"
"163","-0.170729006248825","0.31004470050574","DOCK10"
"164","-0.943092914903164","0.594323953114667","DNER"
"165","0.819336532043354","0.124530931342407","NGEF"
"166","-0.852072300374365","0.672133890147922","FAM228A"
"167","-0.878213930411261","0.219922271418531","ZNF512"
"168","0.795252710364356","0.345548900263314","ARHGEF33"
"169","-0.765742019423753","0.400541138930403","HOXD3"
"170","-0.761476435883044","0.164475217906705","MOB4"
"171","-0.757639995665455","0.18732358979715","HSPE1-MOB4"
"172","-0.877055382003533","0.426987101474555","TBC1D8"
"173","0.761034495787535","0.403656009071789","PLA2R1"
"174","0.906968019122379","0.488373225300233","PECR"
"175","-0.792264198641438","0.157768515992802","BRPF1"
"176","0.923058124292142","0.357582058604509","IL17RE"
"177","0.77419117606429","0.528313001509444","PPARG"
"178","0.868545424591202","0.728732411089274","HDAC11"
"179","0.56761584827031","0.252743355295894","BTD"
"180","-0.836959810478486","0.00921709111698982","RPL15"
"181","0.839321907473615","0.0601173113099176","LRRC3B"
"182","0.803095656255801","0.479954161347186","CTDSPL"
"183","0.916879369394372","0.387203934665072","TCTA"
"184","-0.800641615582848","0.463072763193822","GNAT1"
"185","0.839954857649787","0.777340008815932","HEMK1"
"186","-0.829877992001132","0.0061112213575806","RBM15B"
"187","0.872376301166807","0.209873118629804","PARP3"
"188","0.869333641688852","0.452698898631373","GLYCTK"
"189","0.922153043128248","0.267930256911221","CACNA1D"
"190","0.748602868890095","0.420160093116541","SYNPR"
"191","-0.906795014163842","0.338059860413317","PSMC1"
